session_id,path,viewedAt,pageviewCount,browserName,deviceType,osName,city,country,region,trafficSource,referrerUrl,utmSource,utmMedium,utmCampaign,utmContent,timeOnPageMs
wix_104.28.35.16_1282026_8,/post/copilot-for-every-leader-how-ai-is-empowering-the-c-suite,2026-01-28T08:00:00Z,1,Safari,mobile,iOS,Brisbane,AU,QLD,organic,https://google.com/,,,,,
wix_75.69.142.6_342026_10,/items/2026-ai-report,2026-03-04T10:00:00Z,1,Edge,desktop,Mac OS,Portsmouth,US,NH,direct,,,,,,
wix_147.161.169.102_5112026_22,/post/introducing-the-knowledge-agent-for-microsoft-365-copilot,2026-05-11T22:00:00Z,1,Edge,desktop,Windows,Munich,DE,BY,direct,,,,,,
wix_50.47.239.237_5192026_19,/,2026-05-19T19:00:00Z,1,Edge,mobile,iOS,Bothell,US,WA,referral,https://aka.synozur.com/,,,,,
wix_45.84.107.172_1292026_10,/join,2026-01-29T10:00:00Z,1,Chrome,desktop,Mac OS,,SE,,direct,,,,,,135000
wix_67.210.165.248_5202026_11,/post/11-copilot-tips-to-supercharge-your-productivity,2026-05-20T11:00:00Z,1,Edge,desktop,Windows,Ottawa,CA,ON,organic,https://bing.com/,,,,,
wix_38.122.223.18_1272026_13,/post/claude-comes-inside-the-microsoft-365-boundary,2026-01-27T13:00:00Z,1,Chrome,desktop,Mac OS,San Francisco,US,CA,organic,https://google.com/,,,,,
wix_unknown_1102026_13,/,2026-01-10T13:00:00Z,1,Safari,mobile,iOS,Tampa,US,FL,organic,https://google.com/,,,,,22000
wix_90.182.213.228_2252026_0,/post/claude-comes-inside-the-microsoft-365-boundary,2026-02-25T00:00:00Z,1,Firefox,desktop,Windows,Račice-Pístovice,CZ,646,organic,https://google.com/,,,,,
wix_216.164.157.131_632026_12,/faq,2026-06-03T12:00:00Z,1,Chrome,desktop,Mac OS,Easton,US,PA,organic,https://google.com/,,,,,
wix_120.201.232.148_2192026_20,/event-list,2026-02-19T20:00:00Z,1,Chrome,desktop,Windows,,CN,,direct,,,,,,
wix_149.57.191.192_4212026_3,/case-studies,2026-04-21T03:00:00Z,1,Chrome,desktop,Linux,New York,US,NY,direct,,,,,,
wix_73.11.181.87_1192026_9,/post/introducing-microsoft-copilot-notebooks-a-quick-take,2026-01-19T09:00:00Z,1,Edge,desktop,Windows,Gig Harbor,US,WA,organic,https://bing.com/,,,,,
wix_86.170.208.73_5262026_8,/post/andrew-connell-good-ai-coding-vibrations,2026-05-26T08:00:00Z,1,Edge,desktop,Windows,York,GB,YOR,referral,https://statics.teams.cdn.office.net/,,,,,
wix_174.164.247.128_4192026_23,/,2026-04-19T23:00:00Z,1,Chrome,desktop,Windows,Sammamish,US,WA,direct,,,,,,258000
wix_68.101.209.166_4162026_12,/,2026-04-16T12:00:00Z,1,Chrome,desktop,Windows,San Diego,US,CA,direct,,,,,,
wix_81.6.40.41_332026_6,/post/claude-comes-inside-the-microsoft-365-boundary,2026-03-03T06:00:00Z,1,Edge,mobile,iOS,Zurich,CH,ZH,organic,https://google.com/,,,,,
wix_82.22.110.45_342026_6,/post/upgrading-your-company-operating-system-2026-from-ambition-to-execution,2026-03-04T06:00:00Z,1,Chrome,desktop,Windows,Los Angeles,US,CA,referral,,hs_email,email,,24497392,
wix_unknown_162026_21,/post/claude-comes-inside-the-microsoft-365-boundary,2026-01-06T21:00:00Z,1,Chrome,desktop,Mac OS,Vienna,AT,9,direct,,,,,,
wix_101.56.115.73_3222026_10,/post/ignite-day-one-work-iq-agent-365-and-the-next-wave-of-copilot,2026-03-22T10:00:00Z,1,Edge,desktop,Windows,Lissone,IT,MB,organic,https://bing.com/,,,,,
wix_66.44.7.216_462026_9,/partners,2026-04-06T09:00:00Z,1,Chrome,mobile,iOS,Washington,US,DC,organic,https://google.com/,,,,,
wix_205.169.39.21_322026_18,/,2026-03-02T18:00:00Z,1,Chrome,desktop,Windows,,US,,organic,https://bing.com/,,,,,
wix_162.10.127.39_2182026_12,/,2026-02-18T12:00:00Z,1,Edge,desktop,Windows,New York,US,NY,direct,,,,,,34000
wix_50.125.104.210_5132026_12,/,2026-05-13T12:00:00Z,1,Edge,desktop,Windows,Washougal,US,WA,organic,https://google.com/,,,,,9000
wix_2.219.196.66_4262026_14,/post/11-copilot-tips-to-supercharge-your-productivity,2026-04-26T14:00:00Z,1,Safari,mobile,iOS,Hilton,GB,DBY,organic,https://ecosia.org/,,,,,33000
wix_104.28.196.41_4142026_22,/post/claude-comes-inside-the-microsoft-365-boundary,2026-04-14T22:00:00Z,1,Chrome,desktop,Mac OS,Bergen,NO,46,direct,,,,,,
wix_163.116.189.90_4152026_12,/post/introducing-microsoft-copilot-notebooks-a-quick-take,2026-04-15T12:00:00Z,1,Chrome,desktop,Mac OS,Warsaw,PL,14,direct,,,,,,
wix_120.219.117.130_3252026_19,/post/synozur-alliance-overview-understanding-the-synozur-alliance-s-role-in-business,2026-03-25T19:00:00Z,1,Chrome,desktop,Windows,Zhengzhou,CN,HA,direct,,,,,,
wix_64.190.76.4_4172026_22,/contact,2026-04-17T22:00:00Z,1,Chrome,desktop,Mac OS,,IT,,direct,,,,,,
wix_46.110.111.220_4262026_14,/,2026-04-26T14:00:00Z,1,Chrome,desktop,Windows,Colorado Springs,US,CO,direct,,,,,,10000
wix_136.226.101.81_1252026_16,/services-overview/default,2026-01-25T16:00:00Z,1,Chrome,desktop,Windows,,US,TX,direct,https://synozur.com/,,,,,6000
wix_204.63.138.150_2242026_17,/post/claude-comes-inside-the-microsoft-365-boundary,2026-02-24T17:00:00Z,1,Chrome,desktop,Windows,Honolulu,US,HI,organic,https://google.com/,,,,,
wix_50.90.199.55_3312026_13,/,2026-03-31T13:00:00Z,1,Edge,desktop,Windows,Carmel,US,IN,organic,https://bing.com/,,,,,
wix_136.226.78.106_5172026_10,/team,2026-05-17T10:00:00Z,1,Chrome,desktop,Mac OS,San Jose,US,CA,direct,https://synozur.com/team,,,,,
wix_unknown_162026_11,/post/first-encounters-with-microsofts-copilot-researcher-analyst,2026-01-06T11:00:00Z,1,Chrome,desktop,Windows,Waltham,US,MA,organic,https://google.com/,,,,,
wix_206.80.249.106_1312026_11,/start,2026-01-31T11:00:00Z,1,Chrome,mobile,Android,,CA,ON,direct,,,,,,
wix_24.181.73.193_3142026_16,/post/11-copilot-tips-to-supercharge-your-productivity,2026-03-14T16:00:00Z,1,Safari,mobile,iOS,La Grange,US,GA,organic,https://duckduckgo.com/,,,,,
wix_unknown_172026_16,/,2026-01-07T16:00:00Z,1,Edge,desktop,Windows,Woodinville,US,WA,organic,https://bing.com/,,,,,6000
wix_4.155.133.101_3112026_5,/,2026-03-11T05:00:00Z,1,Edge,desktop,Windows,,US,WA,organic,https://bing.com/,,,,,
wix_136.226.54.175_622026_11,/partners,2026-06-02T11:00:00Z,1,Chrome,desktop,Mac OS,Seattle,US,WA,organic,https://google.com/,,,,,21000
wix_109.116.138.49_552026_0,/models/ai-maturity-mode.com,2026-05-05T00:00:00Z,1,Chrome,desktop,Windows,Parabiago,IT,MI,direct,,chatgpt.com,,,,
wix_107.130.5.19_2162026_19,/post/11-copilot-tips-to-supercharge-your-productivity,2026-02-16T19:00:00Z,1,DuckDuckGo Mobile,mobile,iOS,Prattville,US,AL,organic,https://duckduckgo.com/,,,,,
wix_170.85.56.167_422026_13,/post/11-copilot-tips-to-supercharge-your-productivity,2026-04-02T13:00:00Z,1,Edge,desktop,Windows,Atlanta,US,GA,direct,https://synozur.com/post/11-copilot-tips-to-supercharge-your-productivity,,,,,
wix_75.227.150.61_2162026_5,/post/introducing-microsoft-copilot-notebooks-a-quick-take,2026-02-16T05:00:00Z,1,Edge,desktop,Windows,Seville,US,OH,organic,https://bing.com/,,,,,
wix_106.68.143.248_3172026_4,/post/ignite-2025-sharepoint-steps-up-as-copilots-knowledge-platform,2026-03-17T04:00:00Z,1,Edge,desktop,Windows,Perth,AU,WA,organic,https://bing.com/,,,,,
wix_117.207.123.16_2222026_14,/post/microsoft-purview-s-adaptive-dlp-brings-scalable-control-to-copilot,2026-02-22T14:00:00Z,1,Chrome,mobile,Android,Rūpnagar,IN,PB,referral,android-app://com.linkedin.android/,,,,,
wix_109.70.100.7_4242026_15,/insights/tags/ideal-customer-profiles,2026-04-24T15:00:00Z,1,Chrome,desktop,Mac OS,,AT,,direct,,,,,,3000
wix_46.110.111.177_1192026_13,/,2026-01-19T13:00:00Z,1,Chrome,desktop,Windows,Colorado Springs,US,CO,direct,,,,,,5000
wix_163.116.144.104_1202026_10,/team,2026-01-20T10:00:00Z,1,Chrome,desktop,Mac OS,Boston,US,MA,direct,,,,,,
wix_165.225.249.98_4282026_4,/post/11-copilot-tips-to-supercharge-your-productivity,2026-04-28T04:00:00Z,1,Edge,desktop,Windows,Vienna,AT,9,organic,https://bing.com/,,,,,
wix_173.66.147.142_212026_17,/post/introducing-microsoft-copilot-notebooks-a-quick-take,2026-02-01T17:00:00Z,1,Chrome,desktop,Windows,Annandale,US,VA,organic,https://google.com/,,,,,
wix_79.173.163.163_4132026_8,/post/claude-comes-inside-the-microsoft-365-boundary,2026-04-13T08:00:00Z,1,Edge,desktop,Windows,Islington,GB,ISL,organic,https://google.com/,,,,,
wix_120.201.232.64_282026_15,/solutions/brand-and-messaging,2026-02-08T15:00:00Z,1,Chrome,desktop,Windows,,CN,,direct,,,,,,
wix_64.43.24.217_4122026_7,/post/claude-comes-inside-the-microsoft-365-boundary,2026-04-12T07:00:00Z,1,Chrome,desktop,Windows,,IE,,direct,https://gemini.google.com/,,,,,
wix_203.12.143.12_2252026_14,/post/microsoft-purview-s-adaptive-dlp-brings-scalable-control-to-copilot,2026-02-25T14:00:00Z,1,Edge,desktop,Windows,Melbourne,AU,VIC,direct,,,,,,
wix_176.230.36.222_3302026_1,/,2026-03-30T01:00:00Z,1,Chrome,desktop,Mac OS,Modi‘in Makkabbim Re‘ut,IL,M,organic,https://google.com/,,,,,
wix_208.207.5.58_3292026_8,/team/andrew-borg,2026-03-29T08:00:00Z,1,Chrome,desktop,Mac OS,Washington,US,DC,organic,https://google.com/,,,,,
wix_52.191.41.16_2242026_12,/insights/tags/synozur,2026-02-24T12:00:00Z,1,Chrome,desktop,Linux,Washington,US,VA,direct,,,,,,
wix_unknown_112026_8,/synozur/claude-comes-inside-the-microsoft-365-boundary,2026-01-01T08:00:00Z,1,Chrome,desktop,Mac OS,Tacoma,US,WA,direct,,,,,,
wix_157.49.4.85_412026_0,/,2026-04-01T00:00:00Z,1,Chrome,desktop,Windows,Delhi,IN,DL,direct,,,,,,28000
wix_78.11.121.70_4122026_4,/,2026-04-12T04:00:00Z,1,Chrome,desktop,Windows,Warsaw,PL,14,direct,,,,,,4000
wix_unknown_122026_15,/about,2026-01-02T15:00:00Z,1,Chrome,desktop,Windows,,US,,direct,,,,,,
wix_164.86.9.167_522026_18,/services-overview/default,2026-05-02T18:00:00Z,1,Chrome,desktop,Windows,,US,,direct,https://synozur.com/,,,,,9000
wix_172.127.52.214_2102026_11,/post/claude-comes-inside-the-microsoft-365-boundary,2026-02-10T11:00:00Z,1,Edge,desktop,Windows,Duluth,US,GA,direct,,,,,,
wix_174.45.8.191_2112026_15,/case-studies,2026-02-11T15:00:00Z,1,Edge,desktop,Windows,Bozeman,US,MT,direct,,,,,,
wix_88.97.51.155_4292026_14,/post/11-copilot-tips-to-supercharge-your-productivity,2026-04-29T14:00:00Z,1,Edge,desktop,Windows,Minehead,GB,SOM,organic,https://bing.com/,,,,,
wix_unknown_1132026_22,/,2026-01-13T22:00:00Z,1,Chrome,desktop,Windows,Helsinki,FI,18,direct,,,,,,
wix_170.85.63.71_592026_23,/post/11-copilot-tips-to-supercharge-your-productivity,2026-05-09T23:00:00Z,1,Edge,desktop,Windows,London,GB,ENG,organic,https://bing.com/,,,,,
wix_163.116.181.12_2152026_0,/post/claude-comes-inside-the-microsoft-365-boundary,2026-02-15T00:00:00Z,1,Edge,desktop,Windows,Amsterdam,NL,NH,organic,https://google.com/,,,,,
wix_118.148.192.168_5232026_14,/post/content-without-compromise-inside-the-m-files-microsoft-alliance,2026-05-23T14:00:00Z,1,Chrome,desktop,Mac OS,Auckland,NZ,AUK,direct,,,,,,
wix_84.37.198.118_2172026_13,/post/upgrading-your-company-operating-system-2026-from-ambition-to-execution,2026-02-17T13:00:00Z,1,Chrome,desktop,Windows,Ashburn,US,VA,referral,,hs_email,email,,23481503,
wix_89.214.123.202_2182026_9,/post/gpt-5-2-arrives-in-m365-copilot,2026-02-18T09:00:00Z,1,Chrome,desktop,Windows,,PT,,referral,,hs_email,email,,23481503,
wix_24.89.71.53_2232026_12,/post/claude-comes-inside-the-microsoft-365-boundary,2026-02-23T12:00:00Z,1,Chrome,desktop,Windows,Regina,CA,SK,organic,https://google.com/,,,,,
wix_103.184.0.221_5222026_3,/team/chris-mcnulty,2026-05-22T03:00:00Z,1,Chrome,desktop,Windows,Lahore,PK,PB,organic,https://google.com/,,,,,
wix_206.80.249.106_1312026_11,/,2026-01-31T11:00:00Z,1,Chrome,mobile,Android,,CA,ON,direct,https://google.com/,google,wix-smart-campaign,guided-transformations-for-leaders-2026-2-1-4b82ffda,,7000
wix_50.47.248.147_3212026_8,/search,2026-03-21T08:00:00Z,1,Edge,mobile,iOS,Bothell,US,WA,direct,https://synozur.com/applications,,,,,16000
wix_107.77.224.49_642026_15,/,2026-06-04T15:00:00Z,1,Edge,mobile,iOS,Pittsburgh,US,PA,direct,,,,,,
wix_104.28.222.55_2172026_15,/post/claude-comes-inside-the-microsoft-365-boundary,2026-02-17T15:00:00Z,1,Chrome,desktop,Mac OS,Fukuoka,JP,Fukuoka,direct,,,,,,
wix_165.85.226.255_242026_7,/post/ignite-day-one-work-iq-agent-365-and-the-next-wave-of-copilot,2026-02-04T07:00:00Z,1,Edge,desktop,Mac OS,Houston,US,TX,organic,https://bing.com/,,,,,
wix_136.226.126.117_622026_10,/services-overview/default,2026-06-02T10:00:00Z,1,Chrome,desktop,Windows,Denver,US,CO,direct,,,,,,12000
wix_66.42.7.89_472026_5,/post/11-copilot-tips-to-supercharge-your-productivity,2026-04-07T05:00:00Z,1,Edge,desktop,Windows,Marco Island,US,FL,organic,https://bing.com/,,,,,
wix_202.50.79.100_522026_20,/post/copilot-for-every-leader-how-ai-is-empowering-the-c-suite,2026-05-02T20:00:00Z,1,Edge,desktop,Windows,Christchurch,NZ,CAN,organic,https://google.com/,,,,,
wix_108.41.139.84_3232026_12,/,2026-03-23T12:00:00Z,1,Chrome,desktop,Windows,Queens,US,NY,direct,https://synozur.com/post/claude-comes-inside-the-microsoft-365-boundary,,,,,
wix_170.85.203.64_2172026_8,/post/11-copilot-tips-to-supercharge-your-productivity,2026-02-17T08:00:00Z,1,Edge,desktop,Windows,Los Angeles,US,CA,organic,https://bing.com/,,,,,
wix_73.60.226.179_3152026_8,/services-overview/technology-transformation,2026-03-15T08:00:00Z,1,Safari,desktop,Mac OS,Amherst,US,NH,direct,,,,,,13000
wix_82.22.101.49_2172026_13,/post/welcoming-michelle-boyd-as-executive-director-first-nations-ai-digital-futures-initiative,2026-02-17T13:00:00Z,1,Chrome,desktop,Windows,Los Angeles,US,CA,referral,,hs_email,email,,23481503,
wix_60.163.142.39_512026_19,/post/ignite-2025-sharepoint-steps-up-as-copilots-knowledge-platform,2026-05-01T19:00:00Z,1,Chrome,desktop,Windows,,CN,,organic,https://cn.bing.com/,,,,,
wix_155.245.155.209_1192026_7,/post/introducing-microsoft-copilot-notebooks-a-quick-take,2026-01-19T07:00:00Z,1,Edge,desktop,Windows,Colchester,GB,ESS,organic,https://bing.com/,,,,,
wix_73.169.140.170_342026_16,/,2026-03-04T16:00:00Z,1,Safari,mobile,iOS,Tacoma,US,WA,direct,,,,,,
wix_172.56.204.160_292026_7,/items,2026-02-09T07:00:00Z,1,Chrome,mobile,Android,Seattle,US,WA,organic,https://google.com/,,,,,8000
wix_85.247.65.219_2182026_10,/post/claude-comes-inside-the-microsoft-365-boundary,2026-02-18T10:00:00Z,1,Chrome,desktop,Windows,Sacavém,PT,11,direct,,,,,,4000
wix_unknown_172026_18,/applications,2026-01-07T18:00:00Z,1,Edge,mobile,iOS,,US,WA,organic,https://bing.com/,,,,,
wix_46.203.96.81_2202026_20,/post/microsoft-purview-s-adaptive-dlp-brings-scalable-control-to-copilot,2026-02-20T20:00:00Z,1,Chrome,desktop,Windows,Vienna,AT,9,organic,https://bing.com/,,,,,
wix_149.57.176.74_1272026_9,/terms,2026-01-27T09:00:00Z,1,Chrome,desktop,Linux,New York,US,NY,direct,,,,,,
wix_87.79.68.21_562026_7,/post/claude-comes-inside-the-microsoft-365-boundary,2026-05-06T07:00:00Z,1,Firefox,desktop,Windows,Cologne,DE,NW,direct,,,,,,
wix_50.173.195.65_2192026_12,/team,2026-02-19T12:00:00Z,1,Chrome,desktop,Windows,Minneapolis,US,MN,organic,https://google.com/,,,,,63000
wix_39.171.66.165_3132026_15,/blank-10/experiences-old,2026-03-13T15:00:00Z,1,Chrome,desktop,Windows,,CN,ZJ,direct,,,,,,
wix_50.47.248.147_2172026_13,/post/welcoming-michelle-boyd-as-executive-director-first-nations-ai-digital-futures-initiative,2026-02-17T13:00:00Z,1,Edge,desktop,Windows,Bothell,US,WA,referral,,hs_email,email,,2,
wix_211.95.124.131_632026_12,/post/11-copilot-tips-to-supercharge-your-productivity,2026-06-03T12:00:00Z,1,Edge,mobile,Android,Shanghai,CN,SH,direct,https://synozur.com/post/11-copilot-tips-to-supercharge-your-productivity,,,,,28000
wix_91.25.219.251_2222026_3,/post/claude-comes-inside-the-microsoft-365-boundary,2026-02-22T03:00:00Z,1,Edge,desktop,Windows,Gummersbach,DE,NW,organic,https://google.com/,,,,,
wix_45.84.107.54_452026_0,/insights/tags/ideal-customer-profiles,2026-04-05T00:00:00Z,1,Chrome,desktop,Mac OS,,SE,,direct,,,,,,6000
wix_92.112.134.213_2212026_6,/post/microsoft-purview-s-adaptive-dlp-brings-scalable-control-to-copilot,2026-02-21T06:00:00Z,1,Chrome,desktop,Windows,Madrid,ES,M,organic,https://bing.com/,,,,,
wix_unknown_1122026_9,/post/introducing-microsoft-copilot-notebooks-a-quick-take,2026-01-12T09:00:00Z,1,Edge,desktop,Windows,Dallas,US,TX,organic,https://bing.com/,,,,,
wix_172.59.72.176_4142026_16,/post/claude-comes-inside-the-microsoft-365-boundary,2026-04-14T16:00:00Z,1,Safari,mobile,iOS,Kansas City,US,MO,organic,https://google.com/,,,,,
wix_unknown_152026_16,/about,2026-01-05T16:00:00Z,1,Edge,desktop,Windows,Calgary,CA,AB,direct,,,,,,27000
wix_103.3.80.74_372026_18,/models/knowledge-management-maturity-model,2026-03-07T18:00:00Z,1,Chrome,desktop,Windows,Malasiqui,PH,PAN,direct,https://chatgpt.com/,,,,,
wix_172.56.104.142_2172026_5,/team/michelle-caldwell,2026-02-17T05:00:00Z,1,Edge,desktop,Windows,Seattle,US,WA,direct,,,,,,
wix_146.75.203.0_1212026_15,/,2026-01-21T15:00:00Z,1,Safari,mobile,iOS,Phoenix,US,AZ,direct,,,,,,
wix_120.155.73.48_2162026_15,/post/content-without-compromise-inside-the-m-files-microsoft-alliance,2026-02-16T15:00:00Z,1,Edge,desktop,Windows,Sydney,AU,NSW,direct,,,,,,
wix_180.219.124.117_3182026_18,/post/building-delight-inside-microsoft-product-management,2026-03-18T18:00:00Z,1,Edge,desktop,Windows,,HK,,direct,,,,,,
wix_unknown_12312025_20,/post/claude-comes-inside-the-microsoft-365-boundary,2025-12-31T20:00:00Z,1,Chrome,desktop,Mac OS,Baltimore,US,MD,organic,https://linkedin.com/,,,,,
wix_104.129.206.175_4192026_7,/post/11-copilot-tips-to-supercharge-your-productivity,2026-04-19T07:00:00Z,1,Edge,desktop,Windows,Atlanta,US,GA,organic,https://bing.com/,,,,,
wix_12.13.255.62_5272026_9,/case-studies,2026-05-27T09:00:00Z,1,Edge,desktop,Windows,Brandon,US,MS,organic,https://google.com/,,,,,
wix_47.4.61.242_482026_21,/post/ai-in-nonprofits-force-multipliers-human-values,2026-04-08T21:00:00Z,1,Chrome,desktop,Windows,Haslet,US,TX,organic,https://google.com/,,,,,
wix_50.236.116.242_4262026_6,/post/11-copilot-tips-to-supercharge-your-productivity,2026-04-26T06:00:00Z,1,Edge,desktop,Windows,St. Charles,US,IL,organic,https://bing.com/,,,,,
wix_unknown_1102026_10,/case-studies,2026-01-10T10:00:00Z,1,Chrome,desktop,Linux,New York,US,NY,direct,,,,,,
wix_108.54.78.241_2172026_13,/team,2026-02-17T13:00:00Z,1,Edge,desktop,Windows,Manhasset,US,NY,direct,,,,,,
wix_unknown_122026_6,/applications/vega,2026-01-02T06:00:00Z,1,Edge,tablet,iPadOS,Bothell,US,WA,organic,https://bing.com/,,,,,30000
wix_217.119.65.146_1272026_0,/terms,2026-01-27T00:00:00Z,1,Chrome,desktop,Mac OS,Warsaw,PL,14,organic,https://google.com/,,,,,8000
wix_152.115.37.238_472026_6,/post/11-copilot-tips-to-supercharge-your-productivity,2026-04-07T06:00:00Z,1,Edge,desktop,Windows,Albertslund,DK,84,organic,https://bing.com/,,,,,
wix_132.181.47.6_2282026_12,/post/11-copilot-tips-to-supercharge-your-productivity,2026-02-28T12:00:00Z,1,Edge,desktop,Windows,Christchurch,NZ,CAN,organic,https://bing.com/,,,,,
wix_104.28.133.19_5272026_18,/team/eric-riz,2026-05-27T18:00:00Z,1,Safari,mobile,iOS,Toronto,CA,ON,organic,https://google.com/,,,,,37000
wix_193.189.100.202_5242026_11,/applications,2026-05-24T11:00:00Z,1,Chrome,desktop,Mac OS,,SE,,direct,,,,,,5000
wix_36.151.116.161_562026_19,/post/claude-comes-inside-the-microsoft-365-boundary,2026-05-06T19:00:00Z,1,Chrome,desktop,Windows,Nanjing,CN,JS,direct,,,,,,
wix_50.47.248.147_3232026_12,/,2026-03-23T12:00:00Z,1,Edge,desktop,Windows,Bothell,US,WA,direct,,,,,,3000
wix_104.28.57.247_2112026_14,/post/claude-comes-inside-the-microsoft-365-boundary,2026-02-11T14:00:00Z,1,Safari,mobile,iOS,New York,US,NY,direct,,,,,,
wix_82.22.98.182_2172026_14,/post/announcing-orion-precision-mapping-for-transformation-at-techcon-365-dallas,2026-02-17T14:00:00Z,1,Chrome,desktop,Windows,Los Angeles,US,CA,referral,,hs_email,email,,23481503,
wix_unknown_162026_9,/about,2026-01-06T09:00:00Z,1,Edge,desktop,Windows,Royal Leamington Spa,GB,WAR,organic,https://bing.com/,,,,,4000
wix_180.219.44.171_2142026_21,/post/content-without-compromise-inside-the-m-files-microsoft-alliance,2026-02-14T21:00:00Z,1,Edge,desktop,Windows,,HK,,direct,,,,,,
wix_172.58.243.135_5112026_18,/team,2026-05-11T18:00:00Z,1,Chrome,mobile,Android,Washington,US,DC,organic,https://google.com/,,,,,
wix_165.225.10.247_452026_9,/about,2026-04-05T09:00:00Z,1,Chrome,desktop,Windows,Denver,US,CO,organic,https://google.com/,,,,,
wix_92.71.143.115_4112026_4,/event-details/ai-im-global-summit,2026-04-11T04:00:00Z,1,LinkedIn App,mobile,iOS,Camden,GB,CMD,organic,https://linkedin.com/,,,,,
wix_68.47.98.42_332026_10,/clients,2026-03-03T10:00:00Z,1,Chrome,desktop,Windows,Minneapolis,US,MN,direct,https://synozur.com/about,,,,,19000
wix_216.251.130.76_4172026_22,/,2026-04-17T22:00:00Z,1,Chrome,desktop,Linux,Vancouver,CA,BC,direct,,,,,,
wix_50.173.195.65_2192026_12,/,2026-02-19T12:00:00Z,1,Chrome,desktop,Windows,Minneapolis,US,MN,organic,https://google.com/,,,,,2000
wix_unknown_1152026_5,/team,2026-01-15T05:00:00Z,1,Safari,mobile,iOS,Norwell,US,MA,direct,,,,,,
wix_205.220.46.205_622026_12,/team/chris-mcnulty,2026-06-02T12:00:00Z,1,Edge,desktop,Windows,Boston,US,MA,organic,https://google.com/,,,,,18000
wix_119.0.110.151_232026_11,/post/copilot-culture-the-cloud-2025-at-synozur,2026-02-03T11:00:00Z,1,Chrome,desktop,Windows,,CN,,direct,,,,,,
wix_68.47.98.42_322026_14,/,2026-03-02T14:00:00Z,1,Chrome,desktop,Windows,Minneapolis,US,MN,organic,https://google.com/,,,,,408000
wix_98.232.233.180_3232026_13,/post/claude-comes-inside-the-microsoft-365-boundary,2026-03-23T13:00:00Z,1,Chrome,desktop,Mac OS,Eugene,US,OR,organic,https://google.com/,,,,,
wix_73.164.171.54_2212026_23,/about,2026-02-21T23:00:00Z,1,Firefox,desktop,Windows,Portland,US,OR,direct,,,,,,
wix_73.140.139.238_532026_16,/partners,2026-05-03T16:00:00Z,1,Chrome,desktop,Mac OS,Redmond,US,WA,direct,,,,,,
wix_99.246.45.76_2172026_7,/post/microsoft-purview-s-adaptive-dlp-brings-scalable-control-to-copilot,2026-02-17T07:00:00Z,1,Edge,desktop,Windows,Mississauga,CA,ON,organic,https://google.com/,,,,,
